v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,target
0.49245,-0.1674,-0.95209,1.15571,1.56681,-0.73248,-0.60221,0.13485,-0.05904,3.15515,-0.77707,-0.23392,-0.69301,-0.9562,-2.41855,0.14851,-192.74810331895324
-0.84208,0.08074,-0.85357,-0.24732,0.01999,0.32631,0.04098,0.84949,-1.31958,0.37333,-0.20925,-0.29711,0.38937,0.90469,0.3035,-0.6503,-102.23983193530583
0.42408,0.68637,0.74136,1.02746,1.02626,0.03307,-0.18429,0.31039,0.67196,-1.25871,-0.5133,-0.64424,-1.21021,2.60406,-0.62656,1.62449,-21.8969867566991
-0.48752,0.61951,-2.54511,1.50242,3.03611,1.1104,0.96758,0.01368,0.71077,-2.90184,-0.96872,-0.10891,-0.18726,0.3994,-0.38725,0.35166,-94.47065789082347
0.60537,-0.31326,-0.21125,-1.60411,0.70738,-0.35195,-0.30807,1.35434,0.59959,1.34502,-0.93984,-0.5506,-0.58613,-1.94535,0.52392,-0.79556,41.67754582409685
-1.24489,-0.44504,0.59915,0.46274,-0.21805,0.78214,0.74651,0.41392,-0.14303,0.98956,-1.33145,-0.69782,1.01785,0.74732,-0.58237,-0.45486,-218.30099792973758
0.18958,0.34122,-1.86389,0.78201,0.74354,-0.02036,0.93084,0.02713,-2.23448,-0.13483,-0.62909,1.03571,-0.90768,-2.26235,0.06383,-0.81977,-114.9250349467929
-0.46611,0.19637,-1.77805,1.01879,-0.71765,-0.52087,0.3643,-0.14923,1.34569,2.60658,0.43217,-0.92189,0.40158,-0.10443,0.37852,-2.29529,79.90718139589588
0.23168,-1.11169,-0.62798,0.7237,0.0613,-1.00036,1.26159,0.69002,-0.19994,-0.39007,-0.04307,-2.03633,-0.18083,0.9018,0.32763,1.18165,28.655248541190005
-0.43297,-1.31191,-1.30789,-1.37141,0.37337,-0.57095,1.95958,-1.9334,0.24574,-0.06585,-0.70451,0.74407,0.34647,0.55167,-0.71254,-0.01673,-115.82329234067399
-0.0611,-0.57029,-1.60995,-1.1421,-1.70943,-0.27275,0.10927,1.52303,1.18708,0.46966,-0.46544,-0.08122,0.35463,-0.88228,-0.23538,-2.72131,-2.271709791394813
0.59698,-0.32437,0.78818,-0.34236,-1.85676,0.1966,-0.06015,-0.15967,-1.30877,1.32198,-0.18703,1.19449,0.25677,-0.27766,0.3907,0.03235,3.209697048392146
-0.97249,0.21421,-0.31485,0.24482,1.15942,0.32031,0.69868,-1.25931,0.13907,-0.34654,0.29474,0.59235,0.19279,-0.21839,-0.04844,-1.12949,-43.29289040441798
-1.11027,1.71215,-0.6811,-0.2957,-0.93551,0.80853,0.40932,-0.20767,0.06463,1.74569,0.66711,0.30132,-0.35802,0.50053,0.96431,0.12617,41.35029478932407
-1.16223,-0.15805,0.63606,0.71268,0.51136,0.89828,-0.88204,-0.08638,-0.73271,-1.84551,-0.006,-1.70322,0.97609,-0.92454,-0.45647,-1.75269,-140.65735002598325
-2.07993,1.38312,0.87694,0.38286,-0.33323,0.55853,-1.78986,1.13125,0.59306,1.50566,-0.6235,-1.82573,-0.13781,0.38704,-1.61039,-1.87413,-271.5164084642766
1.48224,-0.60886,-0.04961,-0.09121,-0.27633,0.90485,0.71559,-0.40545,1.15032,0.81084,0.72676,-0.03658,-0.85063,-0.17031,-0.74045,1.02382,142.60218960946378
0.54971,0.87909,-0.04922,-0.91225,-0.07236,0.63989,-0.09482,-0.63594,-0.34039,0.50325,1.47322,0.13408,-1.4811,1.59322,-1.27313,-2.00043,29.562372794704075
-0.77526,-2.05067,-0.23703,0.96906,-1.36539,-0.85007,0.36633,-0.19663,0.18384,-1.27607,0.33346,-1.20553,1.38982,-2.79212,-0.18585,0.13735,-35.412540417295475
0.05974,-1.91713,-0.88348,0.43061,-1.4241,-1.14882,-1.91624,-1.26817,-0.75212,-0.53103,-2.18718,-1.63579,0.56685,0.24105,-0.36206,-1.46401,-195.84685820483932
-1.20272,-0.31984,2.04239,-0.38961,1.63152,1.08752,-1.26071,0.34891,0.3754,1.33147,0.81728,-0.81641,-2.18797,0.01887,0.82977,-0.20647,48.08655909752731
-0.30801,-0.77326,0.71141,-0.4413,-0.5805,-0.114,1.00016,-0.23408,1.04448,1.10626,-1.87407,0.79509,0.58828,0.41505,-0.56714,-0.11675,-141.2763692910673
-0.76656,0.80489,2.38015,-2.10781,-0.53534,0.59274,-1.39756,0.56088,0.57689,0.8767,0.58671,2.20437,-0.88319,0.06234,0.1582,0.97153,22.408105306034784
-0.21514,0.05461,0.58131,1.52858,0.51125,-0.57847,1.09305,1.1455,1.32994,0.22593,0.81725,-1.27931,1.31391,-0.17613,-0.22797,-0.18403,78.17143355950907
-2.15428,0.38262,-1.51346,0.21105,-0.42985,-0.43048,-0.25396,0.09172,-0.01778,1.79107,1.71557,-1.46043,0.1903,-0.46137,-0.31186,0.63141,-54.60311992894071
-0.68243,-1.55968,-0.50674,0.38281,-0.63598,-1.04896,-0.73082,1.06554,-1.36005,0.78452,-0.34288,-0.64077,0.41203,-0.06839,0.68464,-1.41434,-74.42936867564751
0.66544,0.25281,1.1868,-1.20981,-0.25781,0.10181,-0.36642,-1.25196,2.89136,0.64267,-0.60069,-2.14719,-0.57882,1.52976,-0.765,1.29261,69.59393604052589
-0.331,0.1882,0.78023,0.55451,-1.68144,-0.62509,0.09591,0.95711,0.70164,1.05174,1.65798,-1.17537,-0.10269,0.6784,0.24022,1.68067,133.43062789839064
0.58042,0.94219,0.87923,1.03957,-1.37864,-1.27974,-0.12011,-0.93933,1.1002,-0.21991,0.71333,1.17244,0.19051,1.28663,-1.83375,-3.01568,0.5345632142736549
0.22052,0.24115,-0.30577,-1.28925,-1.70208,0.59002,-1.9898,0.26635,-0.5412,0.11562,-2.16991,0.37296,0.081,0.00379,-1.23689,0.05795,-237.89478031898116
-0.88605,-0.31651,0.70456,-0.29535,0.17663,0.1866,2.19274,0.74627,-0.93941,0.51271,0.25217,1.06929,0.85717,-1.53558,-0.60693,0.18493,-124.39745592006449
-0.98737,0.48737,0.69352,0.62948,0.39803,1.34673,-0.21376,-0.12847,-0.28644,0.26318,-0.02567,0.13457,-0.49693,2.34422,0.61864,0.92089,-35.086527862564715
-0.42178,-0.43284,1.99139,0.27741,-0.36209,-2.0305,0.93544,-0.96995,0.02659,0.78793,-1.30784,0.66683,1.03935,1.83795,-1.16425,-0.54723,-196.08526632992817
-1.10722,-1.12673,-0.95265,0.12838,-1.52797,-1.43489,-1.9272,-1.24221,0.11745,-1.64651,-0.16975,0.33969,1.01589,1.36649,1.08276,1.68343,-2.7940062748905894
-0.93328,0.6201,-0.24454,2.35189,-1.12587,-1.59581,-1.38879,2.52525,-0.04407,-3.05401,-0.0604,-0.52556,0.64569,-1.37042,0.36206,0.7246,-42.16596147758313
-0.26986,0.66019,0.12076,-0.70455,-1.48514,-0.26152,0.88694,-0.67674,1.12061,-1.07028,-0.10976,-1.06771,-0.2868,0.93549,1.30338,-1.23343,114.47508692512096
0.9572,1.0488,1.19604,0.65453,-1.21839,-1.65473,-2.77977,1.03374,0.51753,-1.04159,-0.26136,0.51499,-1.10628,-1.70081,-0.11057,-0.00108,61.262040720913994
1.42036,1.14906,-0.23961,0.42849,0.85192,-2.13051,0.35059,-1.64141,0.07634,0.50261,0.48232,0.31296,-1.95138,-0.89826,-0.2399,-0.87885,114.17984738273158
1.71855,-0.06097,-0.62427,0.34055,-0.70393,-0.81961,-1.14231,0.51165,0.60681,-1.23724,-0.37492,-1.41045,1.41788,-0.36624,0.53695,-1.59248,155.11459834615005
0.80735,1.56803,1.29872,0.15861,1.94839,1.80994,-0.09688,-0.0813,-1.98064,0.28619,-0.69032,0.95971,-0.3988,0.75392,-0.279,2.42837,-91.28856446640519
1.11037,-0.34968,0.06347,-1.14309,-0.13786,0.23699,-1.98094,1.84912,0.06132,-1.13429,-0.83987,1.45183,-1.23739,-1.72678,1.29268,-0.20287,115.35326466951669
-1.12873,-0.13618,-0.29298,0.48659,0.01715,0.40436,0.06388,0.09006,-0.11993,0.10737,0.21254,-1.66659,-0.96482,0.02719,-1.63747,-1.27031,-183.36971920607596
0.12037,0.33368,-0.82498,0.75845,0.44504,0.05106,-0.98527,1.31921,0.35011,1.45665,0.86856,-2.12821,1.20891,-2.345,-1.66252,0.7636,-38.678304220907435
0.66302,0.18084,-0.0927,-1.01141,0.43303,-0.23337,0.15747,0.17566,-0.04024,1.78866,-1.49034,0.1499,0.82002,-0.71612,-0.03783,0.1225,-57.086665729781025
0.13103,-1.54338,0.64888,-0.24672,-0.42967,0.19676,-1.99253,-0.33494,-0.27298,1.96974,-0.99698,-0.322,0.82676,0.19141,1.75288,0.2883,58.07895661399456
-0.55077,1.59135,0.08323,0.44444,-0.09029,-1.0865,0.41312,-0.87374,-0.96388,0.70437,0.22403,0.18146,-0.66281,0.83632,0.48502,0.64199,-26.47829232887472
-0.09523,-0.82502,-1.60817,-1.76994,0.07069,0.84345,-2.32424,1.5361,1.23057,-1.8974,-1.93001,-0.56122,1.35663,0.90346,-0.51035,-0.11105,-118.83280001213001
0.72115,-1.04539,-0.699,0.66825,-1.30656,0.33417,0.28312,-0.05665,2.69996,0.41723,0.11283,-2.1441,0.7897,-1.15845,1.3266,0.23603,262.1294418137418
1.94902,0.39143,1.34865,0.50113,0.32179,0.18811,1.2131,1.41614,-0.07939,0.06879,-0.64718,1.16347,-0.2297,-0.6536,0.06996,1.07328,91.28116589877912
-0.35155,-0.61728,-0.75875,0.21466,-0.04598,0.64672,1.74309,0.08716,-0.49362,-1.30356,-0.39882,0.77822,0.47041,0.10597,-2.31597,-1.9421,-235.17639048273628
-0.05508,0.09112,0.40272,-0.4254,0.54062,0.2091,-0.48765,0.29066,0.82776,1.25662,1.02468,0.09035,-0.61146,0.58861,0.39846,1.62176,126.98206052989282
0.08979,-0.53434,0.99016,0.30503,0.40607,-2.80588,1.92814,0.34849,0.54219,-1.16367,-1.01259,0.20972,-0.82684,0.48818,-0.52278,0.94368,-75.08845477681305
1.49547,0.86404,-0.49497,-0.73677,0.90998,-1.22925,0.22081,-0.68772,-0.89711,-0.77506,-0.0744,2.83051,0.57727,2.73996,0.7971,0.93372,116.8748048368716
1.74834,1.13077,-0.95029,0.75942,-0.41421,-0.10369,-0.05531,0.42227,-0.74353,-1.43686,-0.66661,0.72806,-0.12256,-0.27286,0.72019,0.17289,95.7388011616131
1.45513,-0.05067,1.04788,0.70348,1.38308,-1.09544,2.48428,-2.82344,1.23095,1.21175,-0.09281,0.09882,-0.27488,1.09324,-0.85681,-0.70655,81.64476658736652
0.09388,-1.78463,1.16915,0.02745,-0.62268,-0.33096,-0.32998,-0.11813,-0.31927,0.76463,0.26276,-1.87145,0.051,0.63165,-0.53986,0.44595,-27.549375688859534
-0.51763,0.70171,-0.42638,0.17234,0.62224,-2.24865,-0.50208,-0.63455,1.65578,-0.81757,0.71222,1.27128,-2.15589,1.04026,-1.01734,1.92618,7.6375681950022445
-1.75403,1.91571,-1.08871,0.4708,0.73855,0.4151,1.31664,0.62763,-1.85356,0.36552,-1.08486,-0.32133,0.22802,-0.78346,1.32664,-0.72253,-170.0336101379529
-0.14593,-0.95287,-0.04221,-0.15278,0.18692,-0.19893,-2.33406,-0.03794,-1.0874,-2.09089,-1.81599,0.56257,0.8816,-0.06459,1.45242,-0.28731,-69.1844400483026
-0.1968,0.60576,0.13985,1.47227,-0.56951,0.9679,-0.66207,0.32827,-0.34647,0.02679,0.51135,-0.10367,2.121,0.88762,0.20063,-1.21823,21.177752718250183
1.62278,1.44397,-0.45224,-0.6458,1.39915,0.62468,-0.84953,-1.12861,-0.25546,-0.50925,0.37795,0.94334,1.1311,0.21133,0.2587,0.69223,143.1744165349033
-0.06212,-0.20003,1.27694,-1.02802,0.08441,-1.32865,0.80985,-0.46004,1.11324,-0.94413,0.19066,-0.0502,-0.70676,0.24773,0.18722,-1.74828,68.0475907076216
-1.22122,-1.83936,-0.01296,-1.42834,0.75554,1.36921,0.03774,-1.58113,1.95303,-0.23512,1.01123,-0.47048,1.06508,0.70817,-0.17371,0.37907,52.43734616028327
-0.54086,0.19561,0.68444,-1.2241,-0.04605,0.13857,-0.68717,0.12244,1.79641,-0.56445,0.65054,0.33206,0.4142,-0.51832,1.43144,-0.25092,183.12411965063106
-0.18081,0.96387,-1.25509,-1.04192,0.48428,-0.16177,-2.14971,-1.48873,1.29634,1.28782,-0.76467,1.6086,-0.81243,-0.4153,-0.88909,2.44261,-72.27922011802512
1.1704,-1.16934,-1.71173,1.71123,0.87498,1.89105,-2.45848,0.14614,-1.70577,0.84086,-0.32934,-0.1294,-0.66858,-0.2192,1.06882,2.07341,64.58700774096745
-1.70526,0.9594,0.30198,-0.42473,-0.20011,0.36495,-0.24547,0.43602,1.13009,1.22116,-1.18421,0.11009,1.3511,-0.72949,-0.29122,-0.16007,-166.76787431266868
-0.48404,1.7884,0.09507,-0.39072,-0.32009,-1.2881,0.87578,-0.8903,0.60788,0.50585,-0.22468,-0.79845,0.70394,0.49621,-0.55024,1.03965,-61.33105326772279
1.41916,-1.14636,-1.03325,-0.83459,-0.46373,0.22645,-0.0907,2.06574,0.38832,1.42535,-0.50689,-1.20751,0.93132,-0.57188,-0.18653,0.25147,65.51474295395923
1.10896,0.27262,-1.62475,0.55079,-0.54884,1.78153,-1.19235,-0.83115,-0.55007,-0.90546,1.85833,2.39023,0.08783,-0.08903,1.0869,1.85589,252.85803685562144
-2.37548,-1.15876,0.55375,1.8828,-0.80042,0.58385,-1.62937,-0.55452,0.5526,-0.11138,-0.46032,1.05982,-0.85707,-0.19687,1.07129,0.72493,-90.34792983081435
0.52789,0.55066,0.28343,0.10309,-0.87434,-0.37214,-0.46802,0.57646,-0.84484,-0.44987,1.05196,1.12304,-0.2597,1.97227,0.47397,-1.57338,104.87232023301489
-0.75782,0.15433,-0.25983,-1.04458,-0.49848,0.2198,0.39793,0.33257,0.7454,-0.61849,1.38662,-1.00543,0.33096,0.4071,0.4461,0.49694,103.33142804466665
0.43307,0.65775,-0.01586,1.61072,1.1482,1.86102,-1.11997,0.02762,-0.23526,0.38888,1.25036,0.08272,-0.28567,-1.592,0.64768,-0.27333,148.786141756185
0.04368,-2.67028,-0.41856,0.76587,-0.02867,-0.16361,-0.96103,1.21138,-0.97335,0.91635,1.21035,-0.51093,0.19171,-0.36884,0.45075,1.42445,75.7641582058381
-2.16373,2.04478,-0.16572,-1.12586,0.38384,0.28075,-0.28288,-0.54189,-1.22369,0.03947,-0.06446,0.88141,0.32392,-0.68732,1.12712,0.23486,-118.81412195162477
-0.05954,0.26958,-0.71348,-0.18335,-0.92618,0.10696,0.41863,1.54775,-1.55781,0.40725,-0.91065,1.542,0.56378,0.14213,-0.8332,2.20988,-186.62546963091447
0.46157,0.66332,-0.33534,0.59467,-2.10953,0.37528,1.29367,-1.11626,-0.80286,-0.3343,0.50656,1.96936,1.58188,1.79104,-0.40429,0.38567,3.2187989301082336
0.14996,0.35524,1.81921,1.3665,1.2516,-0.50077,-1.44899,-1.06261,0.15578,0.4133,-0.57534,-1.26574,-1.49213,0.37607,-0.90057,0.5366,-85.23643202765025
0.17847,1.27607,1.28093,0.25854,-0.05987,-0.17656,1.29391,-1.63222,-2.15174,-0.52691,-0.59153,1.58006,-1.52567,1.14897,-1.92535,1.17127,-252.08899986451203
-2.68268,1.2957,1.32554,-1.84745,0.05479,0.75442,-0.31194,0.37888,0.23756,-0.59321,0.37707,0.92095,0.45415,-0.25598,-1.36914,-0.39946,-243.5696572510012
-1.25635,0.78225,1.52224,-0.23909,-0.28622,-1.95348,-0.4184,-1.39081,-1.55568,-0.35024,-0.22699,0.59225,-1.32214,0.06599,0.18982,0.9261,-149.07744903803592
0.0514,-0.77488,0.65168,-0.98019,2.02189,-0.87959,-1.10574,0.14729,-1.44397,1.46896,1.11758,-1.13608,-0.78165,-0.34239,2.66703,0.11757,209.3379417263645
0.35938,0.86394,-0.04635,-0.76566,-0.01546,-0.15402,-1.82441,0.98479,-0.98019,1.19661,-0.20045,-0.44369,0.4134,1.02351,0.05967,0.21832,-24.19282902689066
0.07673,2.96456,0.28126,-1.12759,-1.38819,0.18921,1.61737,2.29776,-1.42152,-1.49458,-0.44709,0.22777,-1.00355,-0.69259,0.76005,1.19415,-27.383802069633
0.66151,-0.72731,1.76237,-0.41045,-0.55536,-0.28882,-0.60034,-0.47101,-0.58917,-0.36403,-0.34152,0.93499,-0.16797,-0.08505,-0.49647,0.11461,-36.78804581511177
-0.80725,0.48259,2.1952,0.34146,0.77319,-2.11,-1.56258,-0.92078,-0.18592,-2.46216,-0.21622,0.27199,0.77068,-2.47816,0.93869,0.38875,-8.344416906756885
-0.58676,0.34181,-0.22179,-0.40068,-0.76178,-1.23502,0.19551,-1.26265,-1.10271,-0.75121,-0.03591,-0.84287,0.60128,-1.11512,-1.03638,-0.91726,-160.48350533040545
-0.54633,0.69574,0.79081,1.38871,-0.89158,0.41459,0.71973,-1.65047,-1.72906,0.04805,0.64882,-0.96598,1.12728,0.09534,0.76543,-0.58503,-9.450122622913522
-0.61164,1.7973,-0.6207,0.40994,-3.24594,0.35927,-1.5331,-0.65589,-0.04376,-0.10787,-0.22467,-0.88679,0.03976,0.23847,0.21153,0.60302,-41.81663732387381
-0.02825,-1.517,0.90318,0.34429,0.53471,-0.1968,0.54774,0.25401,1.46712,-0.28306,0.33079,1.20147,-0.39324,0.96678,0.67932,0.01074,129.24689135555548
-0.14477,0.8603,-0.9679,-0.92236,0.18553,-0.45526,1.0672,-0.52991,-1.74633,0.27149,0.10641,0.21456,0.33828,0.01236,1.15453,1.01552,9.042846296479354
0.78147,-0.08408,-1.66369,-0.07296,-2.10669,-0.57027,1.53564,-0.77192,1.48681,1.09147,-0.56194,1.16641,-0.63634,-1.43656,-1.03452,1.17813,3.1481076753014916
1.20481,0.84314,0.99506,0.11528,-2.85677,2.02087,0.06859,-0.86051,1.37919,-1.05307,0.63955,1.28218,-0.95211,-0.37979,1.03098,-0.8479,254.14746829816173
1.58133,1.27647,1.43912,0.34612,0.80148,0.35015,-0.81972,0.65592,-0.3387,0.59053,0.97672,-0.60269,-1.26688,0.4946,-0.06475,0.2477,153.0413923306017
-0.96736,-0.63237,-0.3285,-0.02743,-0.34093,-3.43213,-0.00478,0.45772,0.09747,-1.69774,-1.45734,0.19235,-0.90725,-0.68569,1.66921,0.74329,-36.969093836096576
-0.72095,0.01064,-1.13173,1.05794,-0.57351,-0.77341,-0.25682,1.34042,0.23825,0.36694,1.21822,1.0863,0.5341,0.18513,1.60994,-0.7778,157.1596570006645
-0.58617,-0.55201,-0.23716,-0.06432,-0.17449,-0.88275,-1.49768,1.65516,0.51956,0.7912,0.12327,-0.58822,1.41272,0.44424,-0.80145,-1.14325,-66.77654815128139
-0.62939,-0.5433,1.00472,-1.09174,-0.57048,1.007,-0.30392,0.18224,0.50422,-0.39972,-0.39552,-1.67477,-0.81687,-2.01763,-0.78562,-0.90278,-103.40692272276868
1.14375,-0.2925,1.90563,-1.27031,0.86785,1.66316,-1.78106,-1.96867,-0.1257,-1.91571,0.07989,1.04544,0.23985,0.1547,-0.68296,0.64762,28.950315726628112
-1.02018,1.35104,-0.49978,0.31955,-0.38165,1.97798,-0.51813,0.04341,-1.10322,0.90637,-0.44386,1.70366,0.09757,-0.32514,1.07227,1.55099,-65.68372102522078
0.63255,-1.11634,0.66109,-0.21921,-1.61881,0.66437,-0.77747,-0.00176,-1.16894,-0.18776,0.93741,-0.68693,0.40022,1.0225,0.18981,-0.19305,70.8551082326145
-0.97113,-1.95821,-0.72625,0.83661,-1.25503,-0.27729,-0.69085,-0.86324,-0.01741,-0.33951,-0.78878,1.06641,0.10716,-0.51037,-1.09259,-0.93017,-195.5883602916812
1.02127,0.55543,-1.54719,0.49076,0.23247,-0.24414,0.10791,2.31297,-0.8157,-0.58583,1.35081,-0.16706,-0.21924,-0.94006,1.4564,1.15302,229.31935661610052
-1.15027,-1.52723,0.59579,2.08973,-1.33384,-0.57974,0.63854,0.10805,-0.60363,0.26709,1.36823,0.2469,-0.89619,-0.40094,1.96357,-0.05945,128.9041987404707
-0.64742,-0.79912,-0.02921,0.09588,-0.3791,0.7946,1.61369,-0.66985,-0.97914,-0.33328,-2.25357,0.16931,-1.33763,-0.72623,-0.88575,0.58375,-294.66349030374823
-1.56186,0.07629,-0.43096,-0.02509,-0.58698,-0.44898,3.3258,0.26126,0.44812,-0.79185,-0.11222,0.34817,-1.26824,-2.07289,-1.43877,-0.09931,-196.52757030308476
1.49715,1.23212,1.09208,1.27084,-0.0614,0.82358,0.70278,-1.22524,-0.19959,-0.43208,1.07768,1.38212,0.74577,2.52784,-0.21526,0.19669,148.91230453429313
-1.13172,-0.05307,1.79921,-0.60642,-0.84802,0.70049,-1.05816,0.32291,0.35168,-0.79005,-1.25373,-0.55455,0.88286,0.40769,-0.91204,1.08779,-208.98072246014328
0.76676,0.00443,2.14508,-0.36709,-0.32685,-0.44869,2.56004,-1.10824,-1.25225,-0.08743,0.53784,0.86567,-0.82307,0.40888,-0.64839,0.37909,-9.811070341783013
0.40389,-0.54857,1.56406,1.4008,-0.01794,-0.95161,-0.14635,1.90444,-1.82494,0.23188,0.18739,0.18272,1.91009,-0.76758,2.49423,1.04073,143.93310967356985
1.16511,-0.58976,-1.38239,-0.63849,0.29954,-1.09833,1.08447,-0.69082,0.45146,0.5396,-0.77617,-0.56042,-0.70176,-0.76731,-2.26421,-0.27066,-115.3064458060844
1.55826,1.59784,0.18498,-0.773,1.00154,1.11216,1.04768,-0.3077,-0.15444,1.5394,0.78956,0.3211,-1.10802,0.58823,-0.18053,-0.80379,138.39531668099812
-0.13927,0.33805,-1.35317,0.89599,0.83254,0.3882,-1.21066,0.24061,-0.90133,-0.7542,-0.90392,-1.68077,-0.78244,0.89349,0.27329,-1.46335,-85.48192135746444
0.25963,2.6381,0.39614,-0.50011,-0.22647,-0.17069,-1.06102,0.42991,-0.65446,1.32204,0.64493,-0.36665,-0.47372,0.20062,1.61072,-0.28176,149.06882997597012
-0.17103,1.16452,-2.5693,-0.82019,-0.40796,0.27554,-0.35581,-1.81028,-1.60594,-1.11515,-1.04015,0.96508,-0.45072,-0.32611,-0.0268,0.50382,-146.89686023259725
-0.72712,-2.5868,-1.15181,0.981,0.31604,0.47606,0.28228,0.24648,-0.80465,0.0767,1.29296,0.31279,-0.15943,-1.35606,0.64654,1.51852,50.03525490120328
2.08375,-1.93509,-0.46363,2.48704,1.01343,-2.70062,1.46465,0.73291,-0.46569,-1.03747,-1.09087,-0.33269,0.10256,1.14175,0.89037,0.14144,113.79098807724726
0.05928,0.74777,1.27108,1.28286,0.3691,0.51999,0.68074,1.01918,-0.62252,1.55474,0.65944,0.90089,0.1622,0.33488,-1.32849,-0.74136,-72.5021302978924
-1.1796,0.65586,-0.67983,0.52071,-0.8156,0.79349,1.15852,-0.30763,1.82258,0.42999,0.32028,-0.61249,1.4938,0.39312,-1.11702,-1.21797,-63.00491939377069
-0.06211,-0.70088,-0.17302,0.93119,0.62802,1.29034,-0.99813,-3.24104,-0.76309,0.17471,1.06633,1.13819,-0.89786,0.33323,0.69536,-0.79462,85.14192137959539
0.48454,1.30839,2.06095,0.17491,-0.05236,0.57474,-0.38697,-0.25145,-0.28274,-1.12824,-0.63471,1.92107,0.72306,0.95904,-0.137,-0.86589,-29.68844486576797
1.64584,-0.54395,1.43079,1.21545,0.25207,0.31319,-1.08307,-0.93285,0.14931,1.16293,-0.38604,-0.60727,-0.41302,1.71259,-0.57076,0.09625,51.521065797427
0.43738,0.71212,0.05679,-0.73367,0.98221,1.79845,0.8749,1.14329,-0.30851,-0.35694,0.2516,2.11249,0.59447,2.41668,0.04656,0.39142,37.39774403794997
-0.19947,0.30884,0.56295,-1.33734,-1.64318,-1.56838,-1.67957,-0.74602,0.9762,-1.81375,1.04751,-0.3006,-0.46167,1.0147,-0.6148,0.93464,52.144444171157005
-0.90253,-0.84457,1.95063,1.41204,1.66494,-0.75994,-0.53518,0.75476,-0.24966,-0.93867,-0.92848,1.58979,-0.11911,0.70273,-0.33871,-0.40852,-155.4875764054549
-1.33625,1.12584,-0.64206,1.50903,-1.11356,0.65271,-0.27908,-1.64399,0.09093,0.93704,-0.169,-0.09799,0.43694,2.52022,1.0094,1.62072,-24.51269331142047
1.62057,-0.06131,0.42958,-1.35441,0.09231,1.09114,-1.82622,0.66263,0.56065,0.46131,1.42369,0.09882,0.2963,0.09194,1.03102,1.32869,300.2731060826912
0.15265,0.68191,-0.1018,1.44901,0.74939,0.98954,-1.75217,0.56227,-0.53057,1.02489,2.34208,0.04451,-0.55684,-0.5147,-0.95444,0.0724,75.10949282650752
0.48852,-1.48844,-0.27425,-0.6983,-0.89874,1.06383,1.43147,0.20581,0.31344,-0.01097,0.56448,0.07769,-1.1525,0.91675,0.65698,-0.20709,130.59287833443378
0.13387,0.19734,1.04457,0.55577,-0.32982,-2.24468,-0.60102,1.7317,-2.4557,-1.75035,0.80082,-0.54367,0.51458,-0.2859,-2.92623,1.10443,-247.5733669261572
0.46926,-0.25945,-0.23563,0.73018,1.12586,-0.42558,0.06905,-0.41248,-0.24646,-1.74039,-1.77628,-0.67926,-0.74157,-0.02251,-1.20711,-0.37097,-180.87072765856269
0.27942,0.08885,0.26825,0.39302,-0.11712,-1.40164,0.09779,0.6387,0.43773,1.56745,-0.00403,-0.34238,0.73476,-0.1075,-2.23534,-1.78237,-122.89255598248582
-1.74904,-1.16623,1.57338,0.57192,-0.7964,0.14825,-1.38594,0.85665,-0.50134,-0.5439,-0.44127,-2.01086,-1.50934,2.00239,-1.1305,-0.1906,-247.6802822935719
-0.86434,0.08332,0.48029,0.90645,-0.45504,-1.76976,1.04331,-1.50323,1.26818,0.69143,0.36726,-0.17547,0.41051,1.21551,1.24276,1.19987,107.46788413181362
-0.45512,-1.59739,2.18142,-1.27669,0.61196,-0.20425,0.68253,-0.37545,-0.04105,1.44005,0.86531,2.67734,-0.94202,-0.50184,-1.03629,-0.25912,-48.79513592404103
-0.9256,-0.23893,-0.22936,0.47789,0.40974,-0.68789,-0.08471,-0.14618,-0.88167,-0.15384,-0.47278,0.49549,-0.37967,1.72702,-0.73651,-0.30429,-181.7277719956677
-0.7681,-0.73334,1.74508,-1.48175,1.13154,1.34235,0.30062,0.70735,0.16134,1.66707,-0.73456,-0.57761,-0.22331,-1.515,-0.61009,0.72908,-136.30638481807495
-0.14692,-1.36605,1.65032,1.00767,-0.14908,-1.06962,-2.30957,0.96588,0.88082,2.10855,0.22435,0.35697,1.687,-0.07194,2.17684,-0.53319,197.43686135413094
-0.81064,0.35499,-0.0421,-0.04603,0.36644,-2.29084,0.75766,1.69315,-0.45317,0.45411,-0.33591,1.02075,0.20382,0.32208,-0.01678,2.24001,-95.76878960396995
1.56801,0.76355,-0.35041,1.1384,-0.19944,0.06782,-1.61883,-1.31271,0.81544,-0.88441,1.35069,-0.32885,1.5011,1.12349,-1.41263,2.15133,127.5666967553103
0.46191,-1.32184,-0.14825,0.68135,0.43613,0.3655,-2.55118,-1.7663,0.53697,-1.69739,-1.44505,-1.96469,0.24128,0.43322,-0.03122,1.31513,-43.45227480365224
-0.01748,-0.17152,0.3774,-0.60677,-0.16562,-0.18532,0.40967,-0.73146,-0.48069,0.48988,1.23303,-1.93997,2.90939,0.2027,-0.45822,-1.06675,28.253867878428235
0.28263,-1.29527,-0.19948,0.57814,1.58795,-0.12526,0.48175,0.49997,0.51672,-0.39334,0.23387,-1.76066,-0.06993,0.33864,-0.65765,-1.1768,8.990540250643836
