v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,target
1.12462,-0.63213,-0.14341,-2.09365,-0.66617,1.42203,3.83421,-3.07838,-1.01412,1.40868,1.00804,-1.06652,2.18021,2.81955,-0.40802,-2.40837,-3.26212,-0.75412,1
2.19478,-2.39935,2.24491,-3.80723,-0.21883,1.7038,0.8731,-1.06597,0.07141,-0.52236,1.46442,-0.70855,0.60324,2.5553,0.6343,-3.21142,0.47255,-1.96083,1
-0.14353,-3.15461,1.29566,-1.82802,0.17847,3.2163,8.15208,-1.40581,-1.17698,-2.71408,-4.54263,-3.55312,2.74636,6.34562,1.13885,-4.76301,-0.88217,-0.22643,1
0.92263,1.93353,4.31119,-1.02967,1.26344,-1.04474,-1.62882,1.92065,-2.79332,-0.30196,-0.87982,0.8572,4.3095,-2.74383,-0.6686,-0.78651,-1.79089,2.16968,0
0.24787,-2.12243,3.68112,2.27964,1.46453,-1.02083,1.27804,0.67778,-2.83401,1.05654,-0.96577,-0.50925,0.72359,-0.25106,-1.35107,1.30725,0.64471,1.87243,0
-1.52173,3.38669,4.81105,-0.2395,-0.99354,-4.37549,-1.18144,1.48261,-0.37483,-0.09191,-1.38141,-2.26159,4.5403,-2.81493,0.839,6.78991,0.87784,1.87297,0
-0.03693,0.54339,5.87295,-3.12637,3.30569,2.13886,0.95291,-1.71557,0.30247,-0.60077,-2.89443,0.61468,5.15935,-2.33838,1.01181,-1.62026,-2.84598,0.41298,1
-1.46878,-5.1889,1.99588,-2.55916,-6.09266,2.67527,0.44701,2.29273,0.00689,2.97389,1.14359,-1.71259,-4.08928,-5.63483,-0.69751,-4.55991,-3.41453,-0.16537,0
-1.78288,-0.11676,3.16159,-3.22258,-0.81084,3.13353,-0.30915,4.54174,2.17526,-0.05505,-0.02954,-0.79742,-0.81678,-5.50273,-0.53878,-2.33618,-3.49397,0.18693,0
0.33458,0.59458,1.63648,1.03265,2.5428,-4.33847,1.13044,0.42258,-1.67739,-1.42174,0.48444,-0.59974,-2.26172,5.75029,-0.63112,9.6483,0.5847,-3.38682,1
-4.39631,-0.41121,3.995,-0.76626,0.29345,0.98447,-1.33169,2.95258,-2.15805,1.24337,-0.42961,-0.48853,-3.49708,-5.63104,-0.56558,5.05629,-5.90698,-0.246,0
2.03999,3.67472,-0.92379,1.93622,2.4297,0.91742,-1.0732,1.75109,-4.17587,-0.02517,-3.9408,0.39477,1.71567,-0.75147,-0.81937,-2.8775,-2.28219,1.07878,0
4.25249,0.24666,1.02339,-1.51405,-2.13757,-2.58409,1.15856,0.84382,-1.03184,1.04731,2.78642,-0.28794,0.69527,0.43502,-0.39447,-1.25142,-3.98471,-0.8451,1
-4.67374,-3.18747,2.59978,-4.89268,-4.10777,1.59463,0.00898,0.6414,2.33012,-0.7686,1.5931,0.40894,2.71422,-3.34434,-0.57098,-3.96884,-0.02482,2.93216,0
-5.15628,-1.29738,-0.05537,1.03507,2.51632,1.55879,-0.39044,2.4321,0.02819,-1.47354,0.15865,1.43095,-0.44191,-0.80673,0.33467,0.25554,0.59687,4.00584,0
1.22627,-0.75796,3.63511,-2.79395,-0.80225,3.30292,3.21627,-2.3582,-0.32352,1.20587,-0.23382,-0.44387,3.72356,-1.46617,0.96555,-3.67829,-1.89818,-1.65348,1
-2.91759,-1.53701,-1.2128,-1.72675,-1.09604,4.23375,4.45602,-4.15087,-0.73319,0.25656,0.44684,-5.87242,-1.88885,3.455,0.12137,2.35014,-2.20485,-1.84325,1
0.66986,-2.30346,-0.86287,1.73012,-1.95505,2.41937,-2.22888,-0.62445,-1.8218,-0.57343,2.60254,-2.14999,-4.09321,-1.80707,1.94065,-0.37237,3.31861,-0.84355,1
-3.76298,0.01518,2.03416,-3.98089,-1.69095,1.25433,-1.96569,2.47851,2.48861,0.70477,-0.84215,-0.6683,1.89595,-3.48774,-0.48967,-1.95618,-0.03853,2.43872,0
0.56096,-1.41809,3.7824,-0.02647,-2.94529,0.07811,2.88773,-0.79612,-3.06104,-1.94151,-0.58989,1.4426,6.8132,-1.52486,-0.83572,-4.79374,2.22531,1.90437,1
-4.64829,0.74135,3.06132,-2.36609,5.89891,1.18898,-2.95353,3.13509,-5.70645,-1.8546,-2.97823,-0.03337,-1.30783,2.21569,-1.08797,3.83471,-4.21951,1.49779,0
-1.04962,-1.79147,2.79039,2.1441,-1.04443,1.76072,-0.96358,2.84927,-0.68654,0.29921,-2.19403,1.45431,-1.6171,-6.74908,0.7571,-1.86971,0.4425,0.37089,1
-0.9415,-0.33782,2.076,0.1852,-0.29038,-0.82487,-0.85877,1.59811,1.96646,0.71218,0.06847,0.18658,-4.84078,-4.57988,-0.69897,5.16481,-3.9408,-2.80813,0
-0.96974,-3.16587,2.1783,-1.94223,-1.79989,3.4061,7.03181,-3.32225,-3.29801,-1.50084,-0.6719,-2.66901,2.50827,4.64217,-1.25885,-1.77528,-0.24421,-2.12847,1
-0.60186,-2.15764,0.41243,-0.94534,0.74647,3.59726,1.10458,-1.92744,0.15988,-1.83832,-2.06467,0.27312,-0.60596,-0.80077,-0.12016,-3.64243,-1.40392,-0.62122,1
-2.78856,-3.02842,-0.06433,1.85262,2.48048,2.59144,-1.93852,0.00585,-0.75326,-1.46552,1.80339,1.51267,-5.02039,-3.25815,0.11803,0.92169,-2.1348,1.29041,1
-0.8408,1.08017,-0.37895,-3.73727,-0.28526,-0.24863,-2.73725,1.86723,0.24591,-1.201,-1.36724,-1.11272,0.6198,0.42145,-2.07035,-2.23663,-2.05749,1.81674,0
0.25095,0.37586,3.79317,-3.17464,3.69151,-1.53566,1.9898,-0.96094,-0.65019,-0.52611,-1.24508,1.68736,6.3323,4.34178,-0.5452,-0.75529,-1.06443,1.65242,1
2.4966,3.55033,0.82947,-0.93247,-2.30844,-1.49966,-3.56973,-2.80247,1.64087,0.96895,-0.24657,-0.28654,-1.36489,-6.04582,-1.69308,4.14981,-3.49296,-4.50377,0
-1.22047,1.14006,-0.25508,-4.08834,-3.2094,4.48068,-0.81776,2.53975,0.13762,-0.32673,-1.71922,0.40123,2.61244,-5.28619,1.43772,-9.25453,-3.86673,1.65971,0
1.05952,1.19711,0.73896,0.3623,0.77955,0.18527,-1.68697,0.8871,-2.06212,-1.80221,-2.85333,0.03085,1.68555,-1.80396,0.05332,-2.73634,-0.94927,1.81148,0
-1.9105,-0.16732,-0.62245,1.55585,2.16425,-0.88509,0.62326,-3.07492,-2.45718,1.27937,1.1142,-1.00593,-2.74647,3.00283,-0.09077,7.31981,-1.77598,-1.39416,1
-0.56583,0.70616,-0.56845,0.15007,3.05718,-3.78571,1.8487,-0.29627,-0.13097,-0.26259,2.17281,0.4859,0.67384,4.54977,1.42526,4.48917,-3.83483,2.04197,1
-0.46686,-2.908,4.10445,-2.47546,-2.81251,-0.3381,-0.987,1.05243,0.18502,-1.49314,2.41324,-1.74418,0.01374,-4.76023,0.75447,-1.24055,-2.96517,2.59915,0
1.64491,-3.6053,4.26513,3.76059,-1.83059,-0.40535,-1.43931,0.04918,-3.48911,0.81659,1.90843,-0.28906,-7.2825,-5.15652,-2.00309,6.38888,0.49945,-5.11134,1
-3.16109,2.78965,-2.78179,-4.32608,-2.21039,2.04142,-4.18568,3.73125,1.08066,-0.92706,-1.90027,-0.5569,-2.82072,-2.50977,0.32788,-1.7189,-3.45308,-1.00596,0
-2.52773,3.13406,4.97019,1.11165,0.9537,1.35339,-5.19013,2.87105,-1.61733,-0.22107,-3.25239,-3.52358,-1.86626,-10.99928,2.10512,5.3829,-4.13742,1.59195,0
-0.17985,1.66282,-1.37731,0.77774,-1.70135,8.50025,-6.607,5.82545,2.23092,0.08351,-0.06689,2.23736,-5.34305,-13.29881,0.86071,-7.79335,1.02662,-1.9898,1
-0.6583,0.66986,-3.18621,4.54825,0.20275,3.57105,-1.03456,0.83247,-0.11913,-0.55021,3.07478,0.36718,-6.5764,-4.77667,-0.1844,2.53082,-0.60537,-2.50377,1
0.60653,-1.27663,0.89047,1.8254,-4.49687,2.22955,-0.65264,0.49093,-1.39252,-1.35323,0.97443,-2.11533,-0.82129,-6.52948,-0.28641,-2.83475,0.97181,0.81346,1
-0.89009,-3.27857,-0.64095,-0.6911,-2.41993,2.20294,2.34037,0.16432,-0.75195,0.96972,-0.26104,-0.642,-1.01222,1.34453,-2.25385,-3.90581,0.93953,-0.24142,1
1.29223,0.87161,-0.51793,-1.90406,-1.02529,1.81233,-0.93746,1.67121,-1.18727,1.93171,-2.62111,-0.45071,1.25606,-2.54568,-1.10115,-6.8898,-4.22389,1.91346,0
-3.69959,-0.28812,-0.12381,-2.43008,-0.96986,1.07586,-1.1032,0.01424,-0.87983,-0.88084,1.81118,0.91849,1.65069,-0.71635,-0.60406,-1.15901,-1.07212,2.36645,0
-3.57858,-3.36738,2.02895,-2.82536,-2.13087,5.12387,0.29577,0.6879,-2.44357,1.64004,-2.87315,0.98901,0.44952,-2.87902,-0.01612,-6.59265,-0.76731,0.39399,0
-4.37744,0.37071,4.87034,-0.37823,0.30984,-1.29978,-2.46191,2.02052,0.20532,-0.96121,-3.57012,-2.00761,1.6306,-4.66731,0.14986,4.33782,0.70138,3.32037,0
-1.32795,0.54,5.48702,-2.38538,-3.60892,-0.71375,-2.92628,-0.3588,-0.02607,1.83225,-0.51267,-0.25326,-1.16552,-10.49712,0.47105,3.74785,-7.07328,-1.77606,0
-1.56685,0.94892,-0.87405,-1.48491,-0.64442,2.72516,-4.03738,1.62426,0.54736,-0.86246,-1.47946,-2.41532,-5.50783,-3.62549,-0.16259,1.52783,-1.94813,-2.33577,1
-1.89533,1.79074,3.69862,0.03696,0.35541,-2.13391,-4.55565,-2.33928,0.13229,-1.30038,-3.83695,-2.15605,-1.30189,-4.70612,0.09544,8.51832,-0.20676,-1.61938,0
-1.41766,-0.7369,3.77314,-3.11346,-2.25697,1.39977,-0.27885,1.04585,0.84378,0.76746,-0.47478,-1.4675,0.25265,-3.57104,0.02507,0.16609,-0.98778,-1.19908,0
-1.98664,-3.25192,1.88546,-1.56272,0.59808,0.04528,-1.32972,0.5891,1.63561,0.72891,-0.15423,0.04238,-2.01871,-2.45129,0.36025,-0.76699,-2.91026,2.55006,0
-2.09112,-1.90122,0.31377,-0.47681,1.04386,0.71099,-1.16163,-0.71671,-1.32874,-1.84985,1.55191,1.45915,-2.1604,-0.03693,1.46345,1.24885,-1.40698,0.05948,1
-2.0126,3.63348,-0.61582,-3.12428,-0.66862,-2.49836,0.32206,1.79522,0.35537,-0.68421,2.06927,-0.91435,1.40918,4.03731,-1.50483,5.43807,-0.64885,-1.52369,0
-0.25742,-2.77758,4.67444,1.6488,1.14337,1.20549,-3.31291,3.45268,-3.46391,-2.1148,1.76871,1.45052,-6.77149,-4.52241,-0.73405,4.53154,0.23635,-3.64905,1
-2.45326,1.10894,1.49015,-1.53116,-0.97453,-1.08325,-1.5094,-0.87829,-0.43025,2.11575,-0.46095,-0.43211,1.38911,-0.11252,-0.84883,3.89586,1.61061,-0.71301,0
2.95925,-2.22107,0.79296,6.49673,2.23884,-1.60852,-1.73035,-2.23379,-5.3634,-1.2458,-1.86524,-3.93884,-5.64483,0.72723,-0.53021,5.93853,2.11231,-0.53043,0
-2.29639,-1.06036,1.64241,0.80501,-0.3484,1.04157,-0.94564,0.74357,-0.1146,1.11304,0.50904,0.96299,-1.75364,-4.90052,0.67611,1.24071,-1.8463,0.52835,0
3.25367,-0.82219,0.46843,-3.77523,0.50441,-0.43338,0.781,-1.8241,0.04697,-0.35372,3.90582,-0.62644,0.90636,4.62754,0.02634,-1.38065,-1.5847,-1.34923,1
-1.03637,0.36116,1.58392,0.35159,0.00501,2.17512,0.59401,3.81566,-2.16547,1.00368,-0.47186,-0.78856,0.12978,-2.52079,0.51093,-1.69887,-1.36909,1.29454,0
-0.27447,-3.70147,4.24286,2.18985,1.63532,0.50517,-3.21637,0.27695,-0.79587,-0.93026,0.69163,1.34716,-7.62396,-6.07962,-0.49434,5.38942,-1.89124,-3.13069,1
2.37979,-2.00232,2.27195,0.4576,-3.34771,-1.14783,1.70129,-0.24498,-0.97655,0.97766,1.33284,-1.59595,3.08645,-3.32187,1.97348,-4.3096,-1.73198,3.80376,0
0.71437,-1.81562,1.70198,-1.2949,0.94227,-0.13936,-1.10629,-2.02452,0.87072,0.17605,0.53816,-3.58028,-2.82167,1.34553,1.48051,3.55,0.25695,-1.22425,1
-3.10881,1.93086,2.68975,-1.50342,0.4909,-2.02464,2.31973,-3.38759,-1.19654,0.01247,2.75852,-2.09863,-0.06058,1.69244,0.74388,11.83325,-4.32659,-3.29971,1
-0.2939,0.56461,-0.43288,-0.08058,-0.8307,-2.70174,-0.64608,1.39931,-1.8079,0.41954,2.54827,-0.10086,0.56949,1.54884,0.39748,1.74051,-0.56513,1.78685,1
-1.15577,-2.65707,2.73769,0.3989,2.90857,0.4344,-0.11543,1.03341,-2.36769,1.06438,0.13452,2.74503,1.32997,1.20989,-0.73466,-1.48554,1.88592,2.14043,1
2.45084,-4.58853,-0.19868,1.19361,-1.16814,2.95655,-2.16509,0.42105,-0.14175,0.06729,-0.45627,-1.16392,-4.72632,-1.31267,-0.51632,-4.96889,4.53094,-0.97071,1
-2.37746,-4.89473,4.22438,-0.20997,-1.79993,0.20328,1.07728,-1.63122,-3.65199,-0.99756,-2.35329,0.99049,-1.03984,-0.26046,-0.17472,1.24248,1.28374,-1.83199,0
-1.82091,-2.672,0.29852,1.42716,-0.49162,2.7226,-2.57657,1.40906,-1.59954,1.36436,2.41313,1.70396,-6.36106,-3.94729,-0.4937,1.45255,0.22058,-2.42361,1
-4.30548,-3.45894,3.38876,-4.30577,-3.9881,1.45149,2.09949,2.3666,2.29362,0.53307,2.89893,1.13346,3.1596,-3.81546,-1.13716,-4.53218,-1.60809,3.46193,0
-1.03351,1.21668,0.42442,3.899,1.33157,2.65611,-1.63888,2.31728,-0.96039,-0.43932,1.68037,0.29417,-8.07436,-6.36711,-1.75215,7.03641,-2.82929,-4.88129,1
-1.45005,-2.26748,1.73352,-2.26147,-2.91753,1.66264,-0.86649,1.08109,-0.45664,0.64613,-0.19163,-1.5593,-2.33705,-2.89116,-1.53865,-1.15288,-1.54121,-0.7098,0
0.16708,2.0134,-1.89423,0.09269,-7.09435,5.27933,-9.76492,8.62321,0.48244,-1.13313,1.75803,0.26993,-10.35134,-16.1156,0.62691,-3.98333,-1.79739,-4.03069,1
2.66902,1.27305,-1.50396,-1.05107,-1.97212,0.61868,-3.08873,-0.94821,2.81585,0.03225,3.32418,-3.73711,-2.13495,-3.46334,0.56461,-0.27388,-1.14912,0.07735,0
-0.65127,3.00874,4.43663,1.91799,-4.30691,-3.85722,-0.12447,2.11993,0.84558,0.09791,0.85053,-3.75948,4.06302,-5.79594,0.09924,6.46074,3.64125,1.71833,0
0.59675,0.19061,-0.45026,0.77165,0.01306,0.40773,0.40929,-0.89745,-2.965,-1.37164,-1.05124,-0.61822,5.91068,0.1913,-0.62636,-6.41177,0.48534,6.25069,0
-0.99543,-1.60522,1.51974,2.15878,3.40188,0.67521,-4.28201,-1.60909,-1.55595,0.87239,0.99365,-1.55937,-7.30122,-2.75599,-0.68627,7.48919,-1.64876,-1.58669,1
0.43599,2.67298,1.72609,-0.41045,-1.70733,0.31958,-2.11589,0.0843,-0.82885,1.06022,0.09105,-3.49219,2.4883,-4.52761,0.84907,0.5065,-0.49326,1.9493,0
-1.4605,-0.4314,0.8905,3.92787,-2.50184,0.90151,-1.01036,-0.48215,-2.07501,0.04343,0.97518,0.52022,-2.02583,-6.51152,-0.66716,2.73505,0.93009,-0.69838,1
5.56091,2.03107,0.08055,-5.05602,-0.16738,-0.67976,-2.97622,-0.2933,0.60277,0.17933,6.30106,0.02257,0.62308,-0.1787,-2.19381,-2.94872,-5.57514,-0.94659,1
-2.66037,-1.32392,2.5453,0.51635,2.91679,-2.87313,-2.00766,1.27901,-2.78411,0.86591,-0.31852,-1.34357,-5.47372,2.05965,-0.79725,9.79119,-2.08054,-1.20645,1
2.38957,0.09263,-1.18747,3.12817,3.81184,-0.0503,-2.86207,-0.49234,-5.49559,1.13721,-3.90234,-2.7568,-2.77506,2.85427,-0.47745,0.38164,0.21202,1.35397,0
-0.57601,-0.99215,2.67597,0.76106,0.70073,-1.88274,-0.4765,-3.17781,-4.58012,0.82065,-3.28412,-0.04998,1.51637,3.01955,-0.48461,3.81047,3.08423,-1.26611,0
5.36415,-0.25359,-2.52755,-3.56913,2.02144,-1.23618,1.88873,0.52527,-0.06856,1.68387,1.6959,-0.60308,-0.93641,7.71128,-1.95094,-4.4413,-5.56125,-0.78745,1
5.74818,-0.29058,-0.20357,1.28241,0.65073,0.2866,0.76945,3.69941,1.64562,-1.5789,-3.53027,-0.38501,-1.70585,-3.60406,1.74502,-7.64246,-5.37708,1.36169,1
-1.79285,-0.20808,0.00303,0.55017,0.54611,1.16978,0.13396,-2.33679,-1.83959,0.73694,2.32125,-0.33965,-2.88716,0.4708,0.62649,5.45237,-0.87608,-2.9754,1
-0.56846,2.50619,2.29076,0.28276,-0.66855,-1.65362,-1.49818,0.98191,-0.13311,0.2058,0.12974,-1.46152,1.20667,-3.16977,-0.26447,4.3879,-0.05816,0.24219,1
-2.84999,0.80799,-0.81051,-2.43121,-1.88265,-2.58398,0.96697,0.36949,1.19412,-0.22161,2.9332,1.02579,2.58675,2.82597,-0.50528,2.22907,0.35287,0.9768,0
0.78082,0.63848,1.13111,2.41042,3.03323,-0.50686,-2.52031,4.60118,1.64625,-1.2042,1.11708,-1.18039,-2.81404,-4.5512,2.81468,1.24594,-2.10267,3.54216,0
5.63458,-2.44837,0.13869,-3.52488,-0.80922,-0.67243,-0.97885,1.97616,1.6348,1.83156,0.13723,-1.09054,-2.03883,0.8272,-0.40677,-7.29618,-4.01482,0.33666,1
0.4459,-0.40351,3.05266,-2.9315,4.15977,-0.50763,1.37158,-4.1608,-0.24884,-0.77905,-0.95231,0.12591,5.95481,4.26673,0.46921,-0.85402,-0.84651,2.37631,1
-0.38369,-2.12813,-1.14268,0.30706,-2.91253,3.32187,-0.38325,-3.90011,-2.87638,0.06669,3.56663,-1.73793,-1.69313,-0.97491,-0.10923,-0.80486,1.34677,-1.18679,0
-4.26616,0.44363,1.4339,1.72707,1.91238,-2.9206,0.68064,1.64818,0.51029,0.97517,-0.64494,0.27434,0.29582,2.4122,-0.63248,7.79984,3.62397,0.75384,0
2.63892,0.23347,-0.74359,2.52366,-1.23943,0.92336,-1.91313,-0.32676,-0.45937,-1.18319,3.95561,1.66706,-2.63676,-5.76383,-0.383,-0.78869,-1.8148,-1.06443,1
-0.90313,0.06537,0.01166,4.82531,-0.59211,4.21137,0.58601,3.51853,-1.46578,-0.79884,0.44932,1.44941,-4.07298,-6.07718,-0.6115,0.23605,1.6761,-2.63809,1
0.36768,-1.30419,2.31636,0.59866,1.24027,-5.55124,2.39037,-1.78383,-2.33823,-0.64355,0.85236,-1.32554,-0.48235,5.73435,1.81824,8.18751,-1.52329,-0.75645,1
2.07527,-0.96999,0.61064,-2.14734,-2.15594,-1.14904,0.20742,0.04803,-2.72407,-0.27714,3.11448,2.3137,3.08458,1.0946,0.2425,-4.67548,-1.33891,1.0603,0
-1.4633,3.05082,2.45014,1.30085,-1.03821,1.84744,2.07063,-2.30884,-2.00108,-0.36049,1.52188,-1.14281,3.05053,-4.23088,-0.24126,4.47898,-1.18332,-1.56779,1
-1.75844,0.54995,-4.03863,-4.58049,-0.27647,-2.72991,0.34604,-2.02499,1.13978,0.62343,3.45721,-0.19217,-1.44273,10.08075,0.20453,4.72956,0.13977,-3.03821,0
3.32987,-1.51415,0.87029,-3.24844,-1.25189,-0.1469,-3.31415,0.25769,0.73979,-0.76333,3.22918,1.52317,-0.24925,-2.0456,0.39714,-5.1589,-1.751,0.40838,1
-3.49555,-2.24185,1.87223,-3.23066,-2.62677,1.70717,0.93302,1.32264,-1.34101,2.45697,-1.02771,0.13759,1.50765,-0.62893,0.02142,-3.21009,-0.7538,1.15217,0
5.45093,2.28356,0.05958,-0.93308,0.27985,-0.09286,0.7175,-1.05892,-0.72517,-1.17999,2.5657,3.89296,3.33388,-1.22404,-0.67082,-4.85625,-4.05423,-1.69191,1
0.92976,-1.26507,4.06287,1.87459,3.12769,0.47733,1.41913,-3.02468,-1.74007,-0.76205,0.90424,1.65679,0.03658,-1.37975,-1.06119,3.7339,-1.19638,-2.00057,1
0.5828,-2.52136,-0.23841,1.79823,0.1221,3.86647,-3.06953,-0.96848,1.55508,-0.73994,-2.12817,-0.62944,-4.83322,-6.29008,-0.75929,-3.22765,0.11947,-0.28482,1
-1.16435,-1.54109,2.02693,-1.09455,0.81892,2.29822,2.78747,-0.82961,-0.63689,0.09739,-2.35705,-0.50888,0.79185,0.95317,0.69175,-1.05452,-0.82505,-0.93402,1
4.23822,-2.45916,1.8692,-4.84643,0.66569,1.95276,-0.63365,-1.64911,0.05526,-1.28306,2.25096,-0.2227,1.87319,3.90269,-0.68617,-6.26932,1.89467,-1.23437,1
-2.79307,-3.05429,3.41699,-2.02646,-2.82991,2.82734,-1.06916,1.00619,2.90279,-0.62929,2.39118,-2.03954,-1.58978,-6.49653,0.55695,-0.51576,0.32221,1.06232,0
-2.10228,-2.21975,0.04775,-2.1937,-4.73949,0.45401,0.48495,-1.16284,-0.29429,0.38941,0.57224,0.23073,3.7119,-2.4094,-0.10117,-5.87161,-0.54805,3.9415,0
-4.07898,1.46931,-3.87113,0.37538,2.42385,1.85368,-2.46819,2.47254,3.6142,-0.73298,1.18933,1.22262,-6.39088,-3.09001,-1.08143,3.11692,-4.83913,-0.07784,1
1.20675,-0.7074,1.07298,0.60235,-0.40162,2.90405,0.01435,0.94537,-0.79627,-0.61249,-0.57728,-0.10478,-1.17496,-3.74153,-0.0814,-3.19811,-1.21731,-0.70575,1
3.51781,-2.27814,0.03531,-3.96359,0.02753,1.13597,-1.1557,-2.28433,1.70204,1.5513,2.2037,-1.62415,-2.24072,1.11431,-0.42072,-3.46961,-3.41449,-1.20642,1
-1.36115,1.13123,-2.99261,0.54618,-1.46508,4.19799,-6.53349,6.79039,3.54176,1.91481,0.75112,1.33884,-8.45557,-10.63629,-0.72503,-3.22331,-2.88493,-0.70605,1
-2.61447,2.48242,-0.63202,-1.77627,2.40645,2.04621,-1.68132,-0.06705,0.86666,1.66712,-1.28891,1.18179,-0.47797,-1.1514,-0.99802,1.41133,-2.75252,-1.04642,1
-2.57112,1.27371,-1.53505,2.0526,2.10452,1.20567,1.12724,-5.34829,0.93793,-0.99239,-1.83849,-0.82186,-0.95905,-0.83577,0.60831,5.14388,-2.32081,-1.02732,1
1.84115,-1.11664,-0.11774,-5.65703,0.02012,0.16227,2.57934,-4.63751,-1.26536,0.55046,4.31166,-0.9881,1.08715,7.89429,1.23721,0.26659,-3.12425,-3.38389,1
-0.23352,1.82608,0.84742,-2.42316,-1.56602,-2.94497,-2.02836,-1.00277,2.0243,0.71707,0.97135,-3.44913,1.95208,0.15315,0.68561,3.62893,0.54931,1.39443,1
-1.2853,-1.76326,2.21701,-0.91681,2.60043,3.94741,1.65613,0.86993,0.89745,0.39904,1.00256,3.82174,1.75491,-2.76068,-1.17428,-4.97428,-1.97004,1.28028,1
-0.54682,-4.09376,3.89818,2.7018,4.41687,-3.44739,3.76353,-0.77261,-0.25239,-0.52099,0.90321,4.04127,-1.19991,2.87923,0.92542,5.52464,-1.1672,-0.44184,1
0.26881,-0.73735,0.9852,3.41234,0.26868,4.94974,-0.81172,1.2335,-1.12414,-0.70242,0.16405,1.96509,-1.93302,-7.08757,1.00595,-3.25558,1.20668,-0.92373,1
-0.96622,-1.0212,1.57234,1.56078,0.6295,2.2528,0.52794,-0.9337,0.26787,0.3827,-1.3958,-1.55966,-2.54243,-3.27703,2.39825,2.14385,-0.8025,-1.24491,0
3.79758,-3.10769,2.2602,-6.7737,-1.5799,-0.55027,4.69757,-0.74288,-1.30462,0.09358,1.1435,3.4449,7.64313,7.42985,0.7745,-10.88749,-0.90103,0.17311,1
-1.98587,2.88339,-2.43183,3.35549,-0.7707,1.87678,-0.94672,2.87889,-0.35695,-1.09656,1.18413,0.4693,-6.17065,-4.52996,0.42296,5.5958,-1.61193,-4.27017,1
2.14378,0.32524,-0.78168,-1.05541,-2.85181,2.21168,-0.52796,-3.5802,-2.13896,0.16805,5.08441,-1.85891,-0.62454,-1.66511,-0.78155,-0.46658,-1.88809,-2.10652,1
-2.05301,0.84185,2.69984,0.29556,-4.22492,-1.33612,2.09325,3.98601,1.3127,0.04401,3.93216,0.48414,3.15541,-5.69156,0.18942,0.85738,-0.57711,2.34772,0
-2.86507,2.28897,-2.54089,-2.45926,-0.20306,2.28784,-2.92715,4.51292,-0.76797,0.47266,-1.39271,0.22209,0.2547,-1.27387,-1.65269,-4.65232,-2.07328,2.93455,0
-0.44056,-4.43393,1.86863,-5.27752,-0.45146,-1.07423,3.10644,2.94852,-0.21028,0.22851,4.26538,3.04192,1.52119,4.2166,-1.47407,-5.53635,-4.74979,2.39384,0
1.55388,-1.92258,0.61901,-0.64408,1.2218,4.34168,-0.41566,-1.44273,1.5701,-1.49745,-2.0369,0.61184,-1.61245,-2.59852,-1.48792,-5.03542,-0.29788,-1.69608,1
-2.96035,1.6445,-0.34556,-3.98505,-0.06816,-1.94624,-2.31368,-1.38037,0.3705,0.38989,0.2845,-0.5458,-0.77056,2.96119,0.72721,5.77043,-1.49425,-2.00988,0
2.46021,2.26946,2.14776,0.05505,-1.4226,1.97001,-1.27319,3.69908,-1.20791,-1.63314,2.23761,2.137,-0.75335,-5.50998,-0.18491,-1.04335,-0.67746,-3.86484,1
0.16304,3.96448,2.14811,-0.98123,-0.51777,-1.45382,-1.58034,2.46769,-0.60805,-2.00288,-0.26448,-1.12682,1.09024,-2.95318,-0.28172,3.7359,-2.27549,-0.94234,0
-1.74784,-2.42348,1.14154,2.09734,5.1499,-4.58825,2.44462,-0.74814,-2.92781,-2.44059,1.26803,0.41205,-1.26154,8.92811,1.04361,8.35105,0.66847,1.13564,1
1.27911,-1.92426,0.20622,-1.91227,-1.06231,1.19606,-3.49145,-0.00961,1.02617,1.37432,0.98097,-0.84509,-2.26542,-0.99006,-0.37308,-2.52623,2.29571,-0.58765,1
-2.85733,2.64075,1.47775,-1.43135,-4.60013,-4.21967,0.4499,0.44886,2.2926,2.52153,2.42967,-2.27159,3.24312,-1.24712,1.46326,6.93318,1.73224,0.39187,0
1.60685,-3.72724,-1.04614,-0.91153,-1.91337,6.76224,0.01788,-0.38897,1.18297,0.18543,-2.17435,-1.38823,-3.63765,-3.80155,0.41942,-9.43429,-0.37841,-1.32643,1
-3.93452,0.55174,-0.0536,-2.15541,-0.96383,-0.99016,3.7066,5.26312,-2.37976,-0.56552,5.58225,-0.48203,4.02493,5.23827,-0.53024,0.29335,0.06319,4.25618,0
2.80617,-1.21156,-0.05872,-1.93835,-1.4201,0.75925,0.00535,-3.2855,-2.24801,0.7371,5.25994,-1.20282,0.86671,2.79945,-1.509,-1.3884,0.79484,-1.12643,1
-2.14247,0.05957,-0.04028,-2.5725,-3.28975,0.0351,-2.6355,0.30832,1.23273,-1.3187,-1.14312,-0.53845,-0.37042,-3.35873,-0.06182,-0.91156,-0.92368,0.37498,0
-1.08778,-0.72594,0.34863,1.0881,-2.50567,-0.14597,0.7482,-0.57228,-3.6797,-0.51369,-0.71586,-0.08701,1.71289,-0.5548,-0.59019,-0.97879,0.80606,1.16241,0
-1.45222,-7.40397,3.27923,-1.06675,-3.46995,4.17725,-0.05068,-0.89652,-2.12348,-0.49763,-1.08812,-2.07584,-4.77445,-3.92935,0.51492,-3.8388,-0.3358,-0.75202,1
